Article_ID,News_source,Date_published,Country,Cities_mentioned
2633,le figaro,24/05/2006,FR,"['Bordeaux', 'Amsterdam', 'Nantes', 'Nice', 'Strasbourg', 'Lyon', 'London']"
2634,le figaro,26/12/2022,FR,"['Marseille', 'Rouen']"
2635,libération,23/06/2019,FR,['Paris']
2636,le figaro,25/05/2011,FR,['Paris']
2637,le figaro,27/09/2019,FR,"['Boston', 'Denver', 'London']"
2638,le figaro,17/02/2023,FR,['Paris']
2639,libération,04/05/2020,FR,[]
2640,le figaro,02/05/2023,FR,['Paris']
2641,le figaro,09/09/2005,FR,[]
2642,libération,24/01/2020,FR,"['Mexico City', 'Tlalpan']"
2643,le figaro,18/07/2023,FR,[]
2644,le figaro,06/03/2024,FR,"['Paris', 'Cachan']"
2645,le figaro,14/03/2020,FR,"['Marseille', 'Paris']"
2646,libération,18/07/2023,FR,[]
2647,le figaro,10/05/2019,FR,['Hollywood']
2648,le figaro,26/05/2020,FR,[]
2649,le figaro,03/03/2023,FR,"['Paris', 'Quimper', 'Jerusalem']"
2650,le figaro,13/03/2021,FR,"['Herrenberg', 'Baden', 'Stuttgart']"
2651,le figaro,21/12/2021,FR,"['Hollywood', 'Rome']"
2652,le figaro,22/07/2017,FR,"['London', 'Créteil']"
2653,le figaro,11/09/2007,FR,['Paris']
2654,le figaro,11/06/2010,FR,"['Paris', 'Berlin', 'Strasbourg', 'Holland']"
2655,libération,02/10/2021,FR,"['Paris', 'Lille']"
2656,libération,03/11/2020,FR,"['Rivoli', 'Paris', 'New York', 'Montreuil', 'London']"
2657,le figaro,03/06/2020,FR,"['Paris', 'Lille']"
2658,le figaro,09/09/2020,FR,[]
2659,le figaro,10/07/2021,FR,"['Oklahoma', 'Boston', 'Marseille', 'Cannes']"
2660,le figaro,04/09/2019,FR,['Paris']
2661,le figaro,19/09/2023,FR,[]
2662,le figaro,11/11/2023,FR,"['Hollywood', 'Paris']"
2663,le figaro,29/11/2023,FR,"['Bourges', 'Chantilly', 'Senlis', 'Niort', 'Châteaudun', 'Châteauroux']"
2664,le figaro,04/03/2019,FR,"['Paris', 'Saint-Denis']"
2665,le figaro,30/08/2022,FR,['Paris']
2666,le figaro,02/08/2023,FR,"['Bordeaux', 'Tel Aviv', 'Paris', 'Lille', 'Berlin', 'Warsaw', 'London']"
2667,le figaro,19/09/2023,FR,[]
2668,le figaro,11/08/2009,FR,['Lille']
2669,libération,01/06/2021,FR,['Bordeaux']
2670,libération,21/01/2023,FR,[]
2671,le figaro,05/06/2024,FR,['Paris']
2672,le figaro,03/01/2024,FR,"['Paris', 'Brussels', 'Dubai']"
2673,le figaro,24/07/2007,FR,"['Paris', 'Lyon']"
2674,le figaro,22/05/2019,FR,['Paris']
2675,le figaro,17/07/2023,FR,[]
2676,libération,14/12/2022,FR,"['Bowie', 'New York', 'Brooklyn', 'Beverly Hills']"
2677,le figaro,14/08/2007,FR,[]
2678,le figaro,23/02/2024,FR,"['Brussels', 'Catania', 'Napoli', 'Naples', 'Paris', 'Rome', 'London']"
2679,le figaro,06/03/2014,FR,[]
2680,libération,17/09/2019,FR,[]
2681,le figaro,10/05/2024,FR,['Paris']
2682,le figaro,20/09/2023,FR,"['Paris', 'New York']"
2683,le figaro,05/03/2014,FR,[]
2684,libération,02/12/2019,FR,"['Paris', 'Madrid', 'Barcelona']"
2685,le figaro,10/11/2023,FR,"['Paris', 'Lille']"
2686,le figaro,16/03/2016,FR,"['Niort', 'Paris', 'Mayenne', 'La Rochelle']"
2687,le figaro,15/06/2019,FR,['Paris']
2688,le figaro,20/05/2022,FR,['London']
2689,libération,28/01/2021,FR,[]
2690,le figaro,11/07/2020,FR,"['Bordeaux', 'Paris', 'Grenoble']"
2691,le figaro,11/11/2022,FR,"['Saint Joseph', 'Rodez']"
2692,le figaro,24/09/2021,FR,"['Paris', 'Lille', 'Nantes']"
2693,le figaro,07/09/2020,FR,[]
2694,le figaro,17/11/2017,FR,"['Montpellier', 'Vancouver', 'Stockholm', 'Moscow', 'Paris', 'Lille']"
2695,le figaro,09/09/2005,FR,[]
2696,le figaro,04/07/2022,FR,"['Leeds', 'Tivoli', 'London']"
2697,le figaro,19/09/2007,FR,[]
2698,le figaro,19/05/2022,FR,['Paris']
2699,le figaro,24/05/2024,FR,"['Tokyo', 'Paris']"
2700,le figaro,07/06/2022,FR,"['Bordeaux', 'Paris', 'Lille', 'Marseille']"
2701,le figaro,29/09/2021,FR,[]
2702,libération,03/05/2019,FR,[]
2703,le figaro,10/08/2020,FR,"['Nice', 'Paris', 'Lille', 'Marseille', 'Strasbourg']"
2704,le figaro,03/03/2023,FR,"['Paris', 'Quimper', 'Jerusalem']"
2705,libération,09/03/2021,FR,['New Delhi']
2706,libération,03/11/2021,FR,['Tournefeuille']
2707,le figaro,20/10/2021,FR,"['Rome', 'Naples', 'Bologna', 'Turin']"
2708,le figaro,30/06/2011,FR,['Paris']
2709,le figaro,19/11/2014,FR,"['Bordeaux', 'Paris', 'Lille', 'Marseille', 'Strasbourg']"
2710,libération,21/05/2019,FR,"['Paris', 'London']"
2711,le figaro,22/03/2023,FR,"['Lille', 'Saint-Nazaire']"
2712,le figaro,03/06/2013,FR,['Paris']
2713,le figaro,03/03/2023,FR,"['Paris', 'Quimper', 'Jerusalem']"
2714,le figaro,03/03/2009,FR,"['Nice', 'Menton', 'Cannes', 'Antibes']"
2715,libération,18/06/2021,FR,['Paris']
2716,le figaro,08/05/2023,FR,"['Marseille', 'Tokyo']"
2717,libération,03/02/2023,FR,['Bordeaux']
2718,libération,04/08/2021,FR,"['Nantes', 'Rome', 'Paris', 'Lille', 'Berlin', 'Mayenne']"
2719,libération,06/11/2021,FR,[]
2720,le figaro,30/10/2023,FR,"['Tver', 'Velikiye Luki', 'Volgograd', 'Moscow', 'Kirov']"
2721,le figaro,08/03/2021,FR,['Paris']
2722,le figaro,13/06/2024,FR,"['Perpignan', 'Paris', 'Barcelona', 'London']"
2723,le figaro,22/03/2021,FR,['Paris']
2724,le figaro,17/11/2021,FR,"['Paris', 'Nantes']"
2725,le figaro,25/02/2014,FR,"['Bordeaux', 'Nantes', 'Nice', 'Paris', 'Marseille']"
2726,le figaro,01/03/2024,FR,"['Tokyo', 'Paris']"
2727,le figaro,05/04/2021,FR,['Paris']
2728,libération,13/12/2021,FR,['Paris']
2729,le figaro,23/03/2020,FR,['Los Angeles']
2730,le figaro,11/05/2021,FR,['Paris']
2731,le figaro,19/05/2020,FR,"['Fontainebleau', 'Chatou', 'Paris', 'Sartrouville', 'Melun', 'London']"
2732,le figaro,28/05/2024,FR,"['Paris', 'Pendleton', 'New York', 'Madrid', 'Strasbourg', 'Oakley', 'Americana']"
2733,le figaro,24/09/2005,FR,"['Bordeaux', 'Troyes']"
2734,le figaro,09/07/2018,FR,['Paris']
2735,libération,13/08/2022,FR,['New York']
2736,le figaro,23/09/2022,FR,['Moscow']
2737,le figaro,23/10/2021,FR,"['Rome', 'Marseille', 'Lille', 'Lens']"
2738,libération,15/01/2020,FR,"['Paris', 'Brussels']"
2739,le figaro,10/06/2021,FR,"['Paris', 'London']"
2740,libération,26/04/2024,FR,"['Phoenix', 'Austin', 'San Francisco', 'Los Angeles']"
2741,le figaro,22/10/2021,FR,['Paris']
2742,le figaro,11/06/2022,FR,['Kinshasa']
2743,le figaro,12/04/2021,FR,['Paris']
2744,le figaro,19/10/2007,FR,"['Marseille', 'Paris', 'Bordeaux', 'Strasbourg']"
2745,le figaro,21/05/2024,FR,"['Marseille', 'Paris']"
2746,le figaro,30/05/2022,FR,[]
2747,le figaro,03/06/2024,FR,"['Hollywood', 'Paris']"
2748,le figaro,12/09/2023,FR,['Paris']
2749,le figaro,15/06/2023,FR,['Marseille']
2750,le figaro,21/12/2023,FR,[]
2751,le figaro,13/01/2023,FR,"['Paris', 'Charlotte']"
2752,le figaro,04/11/2006,FR,"['Naples', 'Rome', 'Madrid', 'London']"
2753,le figaro,06/09/2021,FR,"['Bordeaux', 'Paris', 'Brussels', 'Turin']"
2754,libération,01/07/2022,FR,['Copenhagen']
2755,le figaro,17/04/2018,FR,"['Tirana', 'Verona']"
2756,libération,04/10/2019,FR,"['Paris', 'Roubaix', 'Lille']"
2757,libération,28/05/2020,FR,"['Marseille', 'Mâcon']"
2758,le figaro,06/10/2022,FR,"['Bordeaux', 'Nice', 'Paris', 'Strasbourg']"
2759,le figaro,17/08/2017,FR,"['Nice', 'Paris', 'Lille']"
2760,le figaro,31/08/2020,FR,[]
2761,le figaro,01/04/2023,FR,"['Washington', 'Paris', 'Madrid', 'London']"
2762,le figaro,22/06/2012,FR,['Paris']
2763,le figaro,25/04/2024,FR,"['Marseille', 'Paris']"
2764,le figaro,30/10/2023,FR,"['Brooklyn', 'Paris', 'Brownsville']"
2765,le figaro,27/03/2024,FR,"['New Delhi', 'Paris']"
2766,le figaro,01/06/2020,FR,['Nantes']
2767,le figaro,02/02/2024,FR,[]
2768,le figaro,13/11/2023,FR,"['Tours', 'Nice', 'Paris', 'Florence', 'Strasbourg']"
2769,libération,19/10/2020,FR,"['Paris', 'Arras', 'Belleville', 'London']"
2770,libération,30/09/2023,FR,"['Marseille', 'Boston']"
2771,libération,16/01/2023,FR,"['Montpellier', 'Paris', 'Brasília']"
2772,le figaro,07/10/2008,FR,[]
2773,libération,14/03/2023,FR,['Saint-Louis']
2774,libération,29/03/2023,FR,['Medellín']
2775,le figaro,03/10/2020,FR,['Berlin']
2776,libération,05/02/2024,FR,[]
2777,le figaro,27/10/2023,FR,"['Palestine', 'Gaza']"
2778,le figaro,16/11/2021,FR,"['Paris', 'Berlin', 'Glasgow']"
2779,le figaro,03/07/2023,FR,"['Paris', 'Barcelona']"
2780,le figaro,09/02/2024,FR,"['London', 'Brussels', 'Los Angeles', 'Jerusalem']"
2781,libération,30/11/2023,FR,"['Paris', 'Saint-Denis']"
2782,libération,31/10/2019,FR,"['Montreuil', 'Saint-Denis', 'Saint-Ouen', 'Bobigny']"
2783,le figaro,17/05/2024,FR,['Ventura']
2784,le figaro,23/05/2012,FR,['Saint-Priest']
2785,le figaro,22/05/2007,FR,['Bordeaux']
2786,le figaro,24/09/2005,FR,"['Bordeaux', 'Troyes']"
2787,le figaro,19/11/2010,FR,['Paris']
2788,le figaro,20/09/2010,FR,"['Paris', 'London']"
2789,le figaro,01/03/2024,FR,['Paris']
2790,le figaro,13/02/2021,FR,['Nantes']
2791,le figaro,09/05/2020,FR,[]
2792,le figaro,13/10/2018,FR,"['Bordeaux', 'Paris', 'Strasbourg']"
2793,libération,31/08/2020,FR,"['Saint-Nazaire', 'Limoges']"
2794,le figaro,09/10/2021,FR,['Paris']
2795,le figaro,11/11/2023,FR,[]
2796,le figaro,24/11/2023,FR,"['Naples', 'Pamplona', 'New Orleans', 'Pau']"
2797,le figaro,22/04/2024,FR,"['Paris', 'London', 'Liberty', 'Gaggenau']"
2798,le figaro,24/04/2023,FR,"['Laval', 'Saint-Étienne', 'Fontainebleau', 'Loos', 'Paris', 'Lille', 'Grenoble', 'Mayenne']"
2799,le figaro,28/01/2022,FR,['Rome']
2800,le figaro,25/10/2023,FR,"['Strasbourg', 'Paris', 'Arras', 'Argun']"
2801,le figaro,05/08/2020,FR,['Bordeaux']
2802,le figaro,03/02/2020,FR,"['Paris', 'London']"
2803,libération,05/07/2022,FR,['Lille']
2804,le figaro,07/03/2024,FR,['Annecy']
2805,le figaro,04/07/2017,FR,"['Berlin', 'Tours', 'Dublin']"
2806,le figaro,21/11/2022,FR,"['Clermont', 'Paris']"
2807,le figaro,13/03/2017,FR,"['Tokyo', 'Paris', 'New York', 'Shanghai', 'Berlin', 'Orange', 'London']"
2808,le figaro,18/10/2013,FR,"['Paris', 'Amsterdam']"
2809,libération,15/11/2022,FR,"['London', 'Liberty']"
2810,libération,10/03/2023,FR,[]
2811,libération,09/04/2022,FR,"['Bucha', 'Brussels', 'Moscow']"
2812,libération,11/10/2019,FR,[]
2813,le figaro,01/12/2023,FR,"['Charleston', 'Paris', 'Kamo']"
2814,le figaro,06/10/2022,FR,[]
2815,le figaro,04/07/2015,FR,"['Paris', 'Utrecht', 'London']"
2816,libération,03/06/2019,FR,"['Bordeaux', 'Paris', 'Barcelona', 'London']"
2817,libération,16/10/2023,FR,['Arras']
2818,libération,24/03/2019,FR,['Paris']
2819,libération,08/06/2024,FR,"['Nice', 'Paris', 'Montreuil', 'Strasbourg']"
2820,le figaro,28/05/2005,FR,"['Paris', 'Lille', 'La Rochelle']"
2821,le figaro,07/09/2021,FR,"['Munich', 'Stuttgart']"
2822,libération,08/06/2021,FR,"['Rome', 'Paris', 'Berlin']"
2823,le figaro,20/10/2018,FR,"['Bordeaux', 'Paris', 'Angers']"
2824,libération,19/06/2023,FR,"['Annecy', 'Orly']"
2825,le figaro,12/12/2022,FR,[]
2826,le figaro,26/07/2021,FR,"['Bordeaux', 'Paris', 'Strasbourg', 'Nancy']"
2827,le figaro,03/04/2018,FR,[]
2828,le figaro,23/12/2019,FR,"['Paris', 'Montreuil', 'Versailles']"
2829,le figaro,05/07/2021,FR,[]
2830,le figaro,09/08/2018,FR,['Paris']
2831,libération,12/05/2023,FR,[]
2832,le figaro,07/08/2021,FR,[]
2833,libération,04/09/2021,FR,"['Paris', 'Strasbourg', 'Lille', 'Lyon']"
2834,le figaro,22/05/2024,FR,"['Paris', 'Lancaster']"
2835,le figaro,29/09/2020,FR,['Paris']
2836,le figaro,08/04/2021,FR,"['Nice', 'Paris']"
2837,le figaro,01/06/2022,FR,"['Paris', 'Rouen']"
2838,libération,24/12/2022,FR,['Marseille']
2839,libération,10/03/2023,FR,['Paris']
2840,le figaro,29/08/2020,FR,"['Paris', 'Lille', 'Nantes']"
2841,le figaro,17/11/2017,FR,['Paris']
2842,libération,08/06/2022,FR,[]
2843,le figaro,15/11/2021,FR,['Tallinn']
2844,le figaro,28/08/2020,FR,"['Paris', 'Madrid', 'Berlin', 'Stockholm']"
2845,le figaro,12/03/2024,FR,['Paris']
2846,le figaro,14/04/2021,FR,[]
2847,le figaro,23/12/2019,FR,['Bordeaux']
2848,le figaro,03/12/2015,FR,[]
2849,le figaro,09/03/2022,FR,['Nancy']
2850,libération,04/05/2020,FR,[]
2851,le figaro,03/03/2023,FR,"['Paris', 'Quimper', 'Jerusalem']"
2852,le figaro,27/04/2020,FR,[]
2853,le figaro,05/02/2018,FR,"['Paris', 'Brussels', 'Tours', 'Lille']"
2854,le figaro,23/06/2007,FR,"['Rome', 'Turin']"
2855,le figaro,15/09/2022,FR,[]
2856,libération,21/12/2023,FR,['Tallinn']
2857,le figaro,10/01/2022,FR,"['Bordeaux', 'Paris', 'Marseille']"
2858,le figaro,22/01/2022,FR,[]
2859,le figaro,22/05/2007,FR,['Bordeaux']
2860,libération,02/06/2019,FR,"['Paris', 'Borne']"
2861,le figaro,22/07/2017,FR,"['Marseille', 'Paris', 'Lille']"
2862,le figaro,23/03/2022,FR,"['Versailles', 'Paris']"
2863,libération,02/04/2022,FR,['Annecy']
2864,le figaro,25/02/2021,FR,"['Paris', 'London']"
2865,le figaro,29/08/2020,FR,"['Nice', 'Paris', 'Tulle', 'Nairobi']"
2866,libération,21/01/2022,FR,['Bordeaux']
2867,libération,25/10/2022,FR,[]
2868,le figaro,08/09/2023,FR,['Ajaccio']
2869,le figaro,12/10/2015,FR,[]
2870,libération,16/04/2021,FR,"['Lille', 'Nantes']"
2871,le figaro,25/10/2019,FR,"['Marseille', 'Maubeuge']"
2872,le figaro,07/05/2013,FR,"['Manhattan', 'Paris', 'New York', 'Brooklyn']"
2873,le figaro,31/05/2006,FR,['Paris']
2874,le figaro,18/07/2023,FR,[]
2875,libération,20/07/2022,FR,[]
2876,libération,22/01/2020,FR,"['Paris', 'Besançon']"
2877,le figaro,04/10/2021,FR,"['Marseille', 'Paris']"
2878,le figaro,05/12/2023,FR,['Venice']
2879,le figaro,07/02/2007,FR,['Paris']
2880,le figaro,26/04/2024,FR,"['Hollywood', 'Casablanca', 'Tours', 'Paris', 'Alençon']"
2881,le figaro,11/08/2009,FR,['Lille']
2882,le figaro,11/01/2020,FR,[]
2883,libération,06/05/2023,FR,[]
2884,le figaro,24/04/2024,FR,['Tel Aviv']
2885,le figaro,30/05/2006,FR,"['Rome', 'Paris']"
2886,le figaro,22/07/2005,FR,"['Atlanta', 'Issoire']"
2887,le figaro,06/06/2019,FR,"['Nice', 'Paris', 'Marseille', 'Lyon', 'Valenciennes']"
2888,le figaro,06/10/2022,FR,['Paris']
2889,le figaro,23/09/2023,FR,"['Marseille', 'Créteil']"
2890,le figaro,14/05/2020,FR,['Annecy']
2891,le figaro,10/05/2024,FR,"['Rome', 'Vienna', 'Vienne']"
2892,libération,26/11/2022,FR,[]
2893,libération,07/06/2024,FR,"['Kamo', 'Antibes', 'Belleville', 'Paris', 'Palestine']"
2894,libération,14/06/2024,FR,"['Bordeaux', 'Vélizy-Villacoublay', 'Paris', 'Saint-Chamond', 'Châteauroux']"
2895,libération,31/12/2022,FR,"['Bordeaux', 'Paris', 'Madrid', 'Algiers']"
2896,le figaro,09/03/2022,FR,['Nancy']
2897,le figaro,09/07/2010,FR,['Paris']
2898,libération,25/02/2020,FR,[]
2899,le figaro,05/01/2017,FR,"['Vancouver', 'Astana', 'Montpellier', 'Moscow', 'Paris', 'Dublin', 'Strasbourg', 'Helsinki']"
2900,le figaro,26/05/2023,FR,[]
2901,le figaro,18/05/2023,FR,[]
2902,le figaro,23/07/2016,FR,['Paris']
2903,le figaro,19/07/2007,FR,['Paris']
2904,le figaro,25/05/2019,FR,['Paris']
2905,le figaro,11/01/2023,FR,['Paris']
2906,le figaro,11/10/2021,FR,['Paris']
2907,le figaro,03/02/2023,FR,['Blois']
2908,le figaro,18/04/2022,FR,['Paris']
2909,le figaro,18/10/2022,FR,"['Tallinn', 'Stockholm', 'Paris', 'Berlin', 'Lagos', 'Lisbon', 'London', 'Riga']"
2910,le figaro,02/11/2021,FR,"['Bordeaux', 'Biarritz', 'Saint-Malo', 'Nantes']"
2911,libération,14/03/2019,FR,"['Lima', 'New Delhi']"
2912,libération,02/10/2021,FR,"['Paris', 'Brussels', 'Saint-Denis']"
2913,le figaro,13/10/2007,FR,"['Marseille', 'Paris']"
2914,le figaro,21/03/2018,FR,"['Paris', 'Helsinki', 'Belfort', 'Moscow']"
2915,libération,21/12/2023,FR,['Calais']
2916,le figaro,23/10/2023,FR,"['Paris', 'Barcelona']"
2917,le figaro,28/08/2021,FR,['Nantes']
2918,libération,22/03/2022,FR,['Strasbourg']
2919,le figaro,02/01/2023,FR,"['Brussels', 'Clermont-Ferrand', 'Munich']"
2920,le figaro,20/10/2018,FR,['Paris']
2921,le figaro,10/05/2024,FR,['Marseille']
2922,le figaro,10/10/2020,FR,"['Baku', 'Ankara']"
2923,libération,02/10/2021,FR,"['Marseille', 'Paris']"
2924,libération,04/10/2021,FR,"['Hollywood', 'Moscow', 'Paris', 'Boli', 'Munich', 'Marseille', 'Berlin', 'Lisbon']"
2925,le figaro,09/05/2020,FR,"['Montpellier', 'Paris', 'Lille']"
2926,le figaro,19/09/2007,FR,[]
2927,le figaro,14/04/2017,FR,"['Vancouver', 'Barcelona', 'Moscow', 'Paris', 'Strasbourg', 'Helsinki']"
2928,libération,29/06/2023,FR,['Paris']
2929,le figaro,10/01/2017,FR,"['Paris', 'Saint-Cloud']"
2930,le figaro,09/05/2020,FR,['Paris']
2931,le figaro,16/01/2024,FR,[]
2932,le figaro,05/05/2020,FR,[]
2933,le figaro,27/11/2021,FR,"['Paris', 'Edinburgh', 'Saint-Ouen']"
2934,libération,26/01/2021,FR,"['The Hague', 'Amsterdam', 'Urk', 'Tilburg', 'Eindhoven', 'Enschede', 'Venlo']"
2935,le figaro,12/10/2007,FR,"['Marseille', 'Paris', 'Bordeaux', 'Strasbourg']"
2936,le figaro,23/12/2019,FR,"['Manhattan', 'Paris', 'The Hague']"
2937,libération,28/01/2022,FR,['Minsk']
2938,le figaro,02/03/2020,FR,[]
2939,libération,30/12/2023,FR,[]
2940,le figaro,13/07/2007,FR,"['Brussels', 'Barcelona', 'Paris', 'Marseille', 'Besançon', 'Mulhouse']"
2941,le figaro,27/06/2023,FR,"['Moscow', 'Orikhiv']"
2942,le figaro,19/01/2024,FR,"['Paris', 'Detroit']"
2943,libération,04/04/2020,FR,"['Las Vegas', 'Nice', 'Paris', 'Rome', 'Madrid', 'La Rochelle']"
2944,le figaro,11/03/2024,FR,"['Campeche', 'Miami', 'Florida', 'El Dorado', 'Paris', 'Madrid', 'Turin']"
2945,libération,28/03/2023,FR,"['Hollywood', 'Nice']"
2946,libération,11/03/2020,FR,['Nice']
2947,le figaro,28/06/2018,FR,"['Paris', 'Melbourne']"
2948,libération,09/03/2024,FR,"['Fréjus', 'Paris']"
2949,le figaro,16/01/2024,FR,"['Paris', 'Waterloo']"
2950,le figaro,12/08/2020,FR,['Nantes']
2951,le figaro,18/09/2023,FR,[]
2952,le figaro,31/12/2005,FR,"['Nîmes', 'Munich']"
2953,le figaro,19/06/2021,FR,[]
2954,le figaro,09/03/2018,FR,['Veles']
2955,libération,06/12/2019,FR,['Lille']
2956,libération,31/01/2023,FR,['Blois']
2957,le figaro,28/06/2007,FR,"['Marseille', 'Mulhouse', 'Saint-Étienne']"
2958,libération,12/06/2024,FR,['Paris']
2959,le figaro,12/04/2022,FR,"['Beijing', 'Taipei']"
2960,libération,09/01/2019,FR,['Paris']
2961,libération,12/05/2023,FR,['Sheffield']
2962,le figaro,17/04/2024,FR,"['Olympia', 'Saint-Denis', 'Paris', 'Versailles', 'Marseille']"
2963,le figaro,28/02/2023,FR,"['Paris', 'Los Angeles']"
2964,le figaro,15/09/2018,FR,['Utrecht']
2965,libération,04/05/2020,FR,"['Bordeaux', 'Budapest', 'Nice', 'Paris', 'Dublin', 'Montreuil', 'Berlin']"
2966,le figaro,25/09/2020,FR,['Paris']
2967,libération,23/10/2021,FR,"['Paris', 'Madrid', 'Berlin']"
2968,le figaro,05/07/2022,FR,[]
2969,le figaro,30/01/2014,FR,"['Rome', 'Troy', 'Phoenix', 'Los Angeles']"
2970,le figaro,15/06/2024,FR,['Paris']
2971,libération,07/03/2022,FR,"['Saint Petersburg', 'Moscow', 'Almaty']"
2972,le figaro,06/04/2023,FR,"['Narbonne', 'Nantes']"
2973,le figaro,03/10/2017,FR,['Paris']
2974,le figaro,04/11/2019,FR,"['San Onofre', 'Beverly Hills', 'Palm Springs', 'Paris', 'San Clemente']"
2975,le figaro,09/02/2024,FR,"['Paris', 'Saint-Cloud']"
2976,le figaro,16/04/2024,FR,[]
2977,le figaro,23/02/2019,FR,"['Basel', 'Amsterdam', 'Sydney', 'Leiden', 'Brussels', 'Tokyo', 'Rotterdam', 'Charleroi', 'Nice', 'Paris', 'Tivoli', 'New York', 'Utrecht', 'Strasbourg', 'London', 'Doha']"
2978,le figaro,13/06/2024,FR,"['Amiens', 'Paris', 'Lyon', 'Caen']"
2979,libération,30/12/2023,FR,"['Bordeaux', 'Hamburg', 'Paris', 'Munich', 'Berlin', 'Vienna']"
2980,libération,16/03/2024,FR,"['Paris', 'Warsaw', 'Ljubljana']"
2981,le figaro,25/07/2022,FR,"['Paris', 'Tivoli']"
2982,le figaro,15/12/2023,FR,['Nantes']
2983,le figaro,19/02/2016,FR,[]
2984,le figaro,11/09/2020,FR,['Paris']
2985,le figaro,26/06/2020,FR,['Lyon']
2986,le figaro,26/11/2021,FR,"['Nice', 'Naples']"
2987,le figaro,08/02/2024,FR,"['Paris', 'London']"
2988,le figaro,09/03/2020,FR,['Paris']
2989,le figaro,07/06/2023,FR,['Los Angeles']
2990,libération,04/05/2020,FR,"['Paris', 'Montreuil']"
2991,le figaro,05/06/2024,FR,['Paris']
2992,le figaro,05/02/2021,FR,"['Marseille', 'Paris']"
2993,libération,12/09/2023,FR,[]
2994,le figaro,26/06/2017,FR,['Strasbourg']
2995,le figaro,19/12/2014,FR,['Paris']
2996,le figaro,02/08/2023,FR,['Amsterdam']
2997,le figaro,01/11/2022,FR,[]
2998,libération,06/03/2020,FR,"['Rome', 'Paris', 'Tel Aviv', 'Jerusalem']"
2999,le figaro,23/09/2021,FR,"['Hollywood', 'Arles', 'Miami', 'Vence', 'Paris', 'New York', 'London', 'Charlotte']"
3000,le figaro,26/07/2023,FR,"['Paris', 'Versailles']"
3001,le figaro,28/10/2021,FR,"['Mérida', 'Campeche', 'Ticul']"
3002,le figaro,20/04/2023,FR,"['Rome', 'Paris', 'Tel Aviv']"
3003,le figaro,29/09/2009,FR,"['Bordeaux', 'Paris']"
3004,le figaro,12/08/2009,FR,"['Paris', 'Angers', 'Montrouge', 'Mulhouse']"
3005,le figaro,27/05/2023,FR,[]
3006,libération,31/07/2023,FR,"['Beijing', 'Paris', 'Saint-Denis', 'Pau']"
3007,libération,10/05/2024,FR,"['Tokyo', 'Paris', 'Saint-Denis', 'Lyon']"
3008,le figaro,15/04/2016,FR,['Paris']
3009,libération,31/12/2020,FR,"['Amiens', 'Paris']"
3010,le figaro,28/06/2022,FR,['Paris']
3011,libération,22/07/2023,FR,['Paris']
3012,le figaro,01/10/2022,FR,['Niort']
3013,le figaro,20/05/2019,FR,['Paris']
3014,libération,15/04/2023,FR,['Paris']
3015,le figaro,11/05/2024,FR,"['Paris', 'Geneva']"
3016,le figaro,21/12/2023,FR,[]
3017,le figaro,29/06/2020,FR,[]
3018,le figaro,10/07/2023,FR,"['Bordeaux', 'Astana', 'Paris', 'Bilbao']"
3019,libération,27/04/2023,FR,[]
3020,le figaro,04/03/2021,FR,['Paris']
3021,le figaro,03/05/2023,FR,"['La Paz', 'Acapulco']"
3022,le figaro,30/07/2011,FR,"['Manhattan', 'Buenos Aires', 'New Orleans', 'San Francisco', 'Atlanta', 'Detroit', 'Manila', 'Berlin', 'London', 'Baltimore']"
